_id,age_certification,description,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],genres[6],genres[7],genres[8],id,production_countries[0],production_countries[1],production_countries[2],production_countries[3],production_countries[4],production_countries[5],production_countries[6],release_year,runtime,title,type,imdb_score,imdbScore,ageCertification,productionCountries[0],productionCountries[1],releaseYear,__v
66f562d6595d90b3b3feed0f,TV-MA,"The Dorados, Culiacan's local team, are at the bottom of the rankings when Maradona arrives, looking for a fresh start. The experts predict disaster.",documentation,sport,comedy,drama,,,,,,ts222803,PE,AR,,,,,,2019,37,Maradona in Mexico,SHOW,7.3,,,,,,
66f562d6595d90b3b3feed10,,"Robert Johnson was one of the most influential blues guitarists ever. Even before his early death, fans wondered if he'd made a pact with the Devil.",documentation,music,,,,,,,,tm470378,US,,,,,,,2019,48,ReMastered: Devil at the Crossroads,MOVIE,7,,,,,,
66f562d6595d90b3b3feed11,TV-MA,"Two rival brothers must work together to keep their brewery in business, but shenanigans keep foaming up their company with chaos.",comedy,drama,,,,,,,,ts236182,US,,,,,,,2020,11,Brews Brothers,SHOW,5.1,,,,,,
66f562d6595d90b3b3feed12,,"The story of Allan Kardec, from his days as an educator to his contribution to the spiritist codification.",history,drama,,,,,,,,tm472766,BR,,,,,,,2019,110,Kardec,MOVIE,6.1,,,,,,
66f562d6595d90b3b3feed13,,"Marc Maron wades through a swamp of vitamin hustlers, evangelicals and grown male nerd children, culminating in a gleefully filthy end-times fantasy.",comedy,documentation,,,,,,,,tm857399,US,,,,,,,2020,71,Marc Maron: End Times Fun,MOVIE,6.8,,,,,,
66f562d6595d90b3b3feed14,TV-MA,"In this fun reality competition, online players try their best to flirt, bond and catfish their way to a R$300,000 prize.",reality,,,,,,,,,ts226403,BR,,,,,,,2020,49,The Circle Brazil,SHOW,6.8,,,,,,
66f562d6595d90b3b3feed15,PG,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",action,comedy,,,,,,,,tm428506,IN,,,,,,,2019,136,The Man Who Feels No Pain,MOVIE,7.3,,,,,,
66f562d6595d90b3b3feed16,,"Weed. Marijuana. Grass. Pot. Whatever you prefer to call it, America’s relationship with cannabis is a complicated one. In his directorial debut, hip hop pioneer Fab 5 Freddy presents an unparalleled look at the racially biased history of the war on marijuana. A range of celebrities and experts discuss the plant’s influence on music and popular culture, and the devastating impact its criminalization has had on Black and Latino communities. As more and more states join the push to legalize marijuana, this documentary dives deep into the glaring racial disparities in the growing cannabis market.",documentation,,,,,,,,,tm464435,US,,,,,,,2019,97,Grass Is Greener,MOVIE,7.1,,,,,,
66f562d6595d90b3b3feed17,TV-14,"Dragons, the rulers of the sky. To many people on the surface, they are a dire threat, but at the same time, a valuable source of medicine, oil, and food. There are those who hunt the dragons. They travel the skies in dragon-hunting airships. This is the story of one of those ships, the “Quin Zaza,” and its crew.",action,scifi,animation,fantasy,,,,,,ts218890,JP,,,,,,,2020,24,Drifting Dragons,SHOW,6,,,,,,
66f562d6595d90b3b3feed18,TV-14,"After a necromancer takes over the magical world of Idhun, two adolescent earthlings help fight an assassin sent to kill all Idhunese refugees on Earth.",scifi,action,fantasy,animation,,,,,,ts89361,ES,,,,,,,2020,27,The Idhun Chronicles,SHOW,5.3,,,,,,
66f562d6595d90b3b3feed19,,"Follows the young Ana, who studied fashion design dreaming of becoming a great stylist but dropped everything to become a digital influencer for a famous brand.",comedy,drama,romance,,,,,,,tm832903,BR,,,,,,,2020,96,Airplane Mode,MOVIE,5.1,,,,,,
66f562d6595d90b3b3feed1a,,"After discovering his grandfather is Santa Claus, Jules has to help him deliver his presents all around the world. But Jules' hatred for Christmas might make that more difficult than Santa thought.",comedy,family,fantasy,,,,,,,tm910612,BE,,,,,,,2020,96,The Claus Family,MOVIE,5.5,,,,,,
66f562d6595d90b3b3feed1b,,"After 16-year-old Cyntoia Brown is sentenced to life in prison, questions about her past, physiology and the law itself call her guilt into question.",documentation,,,,,,,,,tm885845,US,,,,,,,2020,96,Murder to Mercy - The Cyntoia Brown Story,MOVIE,6.3,,,,,,
66f562d6595d90b3b3feed1c,TV-Y7,"Alien reporters Ixbee, Pixbee and Squee travel to a lovely but odd planet called Earth, where they attempt to make sense of humans and their hobbies.",comedy,animation,family,,,,,,,ts252141,AU,,,,,,,2020,23,Alien TV,SHOW,6.3,,,,,,
66f562d6595d90b3b3feed1d,,"After starting a family of his very own in the United States, a gay filmmaker documents his loving, traditional Chinese family's process of acceptance.",documentation,,,,,,,,,tm468724,CN,US,,,,,,2019,39,All in My Family,MOVIE,,,,,,,
66f562d6595d90b3b3feed1e,,"Some strange things have always existed, you think it is a coincidence, or make up a reason to make it reasonable, in fact, because you do not want to admit. At the end of the season, she was regarded as an outlier because she could see monsters, until one day she saw monsters again in the supermarket where she worked and magically met Monster Hunter-Brother Meng. She discovered that there really were monsters in the world, and the two young men were involved in a new storm.",action,fantasy,thriller,drama,scifi,,,,,tm925218,HK,CN,,,,,,2020,104,Monster Run,MOVIE,5.2,,,,,,
66f562d6595d90b3b3feed1f,,"Basilisks, dragons and more beasts haunt the Continent. Explore the mythologies of the mysterious monsters Geralt hunts to earn the coins tossed his way.",documentation,,,,,,,,,tm1147120,US,,,,,,,2020,10,"The Witcher Bestiary Season 1, Part 2",MOVIE,,,,,,,
66f562d6595d90b3b3feed20,,"As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.",thriller,horror,,,,,,,,tm973704,IN,,,,,,,2020,171,Andhaghaaram,MOVIE,7.7,,,,,,
66f562d6595d90b3b3feed21,,A promising young lawyer sees her plans to wed into an important and ultraconservative family in danger when her grandma decides to marry her girl friend.,comedy,romance,european,,,,,,,tm485801,ES,PT,,,,,,2019,94,So My Grandma's a Lesbian!,MOVIE,4.3,,,,,,
66f562d6595d90b3b3feed22,,"Felix Lobrecht aims his dark humor at overly polite culture, weird laughter, the sheer awkwardness of a walking baby and more in this stand-up special.",comedy,,,,,,,,,tm954606,DE,,,,,,,2020,59,Felix Lobrecht: Hype,MOVIE,5.8,,,,,,
66f562d6595d90b3b3feed23,,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.",comedy,,,,,,,,,tm469025,,,,,,,,2019,54,Franco Escamilla: bienvenido al mundo,MOVIE,7,,,,,,
66f562d6595d90b3b3feed24,TV-MA,"After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her life—an author, an actor, a CEO, and a younger man—who might just revive her dormant desire for love.",drama,comedy,romance,,,,,,,ts223242,KR,,,,,,,2020,69,Was It Love?,SHOW,7.1,,,,,,
66f562d6595d90b3b3feed25,,"In 1994, on the first day that Yoo Yeul went on air as the new DJ of the popular radio show ‘Music Album,' a college girl Mi-su meets Hyun-woo who happens to drop by the bakery she works at. Like the music streaming from the radio, their frequencies slowly come in sync; even when they're apart, the show brings them together through ebbs and flows of events arising from both pure coincidence and inevitability, until the bitter reality sets in and drives them apart...",romance,drama,,,,,,,,tm458418,KR,,,,,,,2019,122,Tune in for Love,MOVIE,,,,,,,
66f562d6595d90b3b3feed26,TV-PG,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.,documentation,family,drama,,,,,,,ts251618,GB,,,,,,,2020,25,Tiny Creatures,SHOW,5,,,,,,
66f562d6595d90b3b3feed27,,"Tells the incredible true story of Amberley Snyder, a nationally ranked rodeo barrel racer who defies the odds after barely surviving a car accident that leaves her paralyzed from the waist down.",drama,,,,,,,,,tm458326,US,,,,,,,2019,100,Walk. Ride. Rodeo.,MOVIE,6.4,,,,,,
66f562d6595d90b3b3feed28,,"Hendrik is sixteen, a big city kid, and vexed to learn that his mother is moving with him and his little brother Eddi to a village in the south of Austria. To make matters worse, the locals shun the new rustic family home. They say it has been haunted ever since a mother poisoned her two sons in there many decades ago. When a sleep- walking Eddi starts carving strange symbols into the walls, Hendrik and his friends set off on a quest to lift the secret of the spooky house.",thriller,fantasy,drama,family,horror,european,,,,tm948916,AT,DE,,,,,,2020,100,The Scary House,MOVIE,5.4,,,,,,
66f562d6595d90b3b3feed29,TV-14,"In the twelve years of Tianbao, Kong Hongjun, a handsome young man who is not familiar with the world, left the Yaojin Palace on the Taihang Mountain with three important tasks, and came to Chang'an, which is full of prosperity. Kong Hongjun first entered the Datang Exorcism Division, and the head supervisor was actually Long Wujun general Li Jinglong who had dealt with it not long ago. But he accidentally broke the Chen's heart lamp, and the heart lamp entered Li Jinglong's body. In the light and shadow of the lamp, there are the bright red lights of Pingkangli, the exorcism of the sycamore in the summer sunshine, the vast sky and sand and flying snow, the peaceful singing of Artai. Mo Rigen and Lu Xu picked off early morning leaves, Qiu Yongsi's flying strokes. Adaptation of Fei Tian Ye Xiang's (非天夜翔) web novel of the same name.",scifi,drama,animation,action,fantasy,,,,,ts251061,CN,,,,,,,2020,21,Legend of Exorcism,SHOW,7.7,,,,,,
66f562d6595d90b3b3feed2a,TV-MA,"When an aspiring actress hits it big thanks to a candid Instagram post, the lives of several Tokyo women cross as they struggle to define happiness IRL.",drama,comedy,,,,,,,,ts224891,JP,,,,,,,2020,40,Followers,SHOW,,,,,,,
66f562d6595d90b3b3feed2b,,"Secret-service agent Vic Davis is on his way to pick up his estranged son, Sean, from his college campus when he finds himself in the middle of a high-stakes terrorist operation. His son's friend Erin Walton, the daughter of Supreme Court Justice Walton is the target, and this armed faction will stop at nothing to kidnap her and use her as leverage for a pending landmark legal case.",action,drama,,,,,,,,tm917822,US,,,,,,,2020,93,The 2nd,MOVIE,3.8,,,,,,
66f562d6595d90b3b3feed2c,,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom.",drama,,,,,,,,,tm464888,IN,,,,,,,2020,141,Love Aaj Kal,MOVIE,,,,,,,
66f562d6595d90b3b3feed2d,,"John Shepherd spent 30 years trying to contact extraterrestrials by broadcasting music millions of miles into space. After giving up the search, he makes a different connection here on earth.",documentation,,,,,,,,,tm846941,US,,,,,,,2020,16,John Was Trying to Contact Aliens,MOVIE,,,,,,,
66f562d6595d90b3b3feed2e,,An anthology of four short horror tales.,horror,,,,,,,,,tm848663,IN,,,,,,,2020,144,Ghost Stories,MOVIE,,,,,,,
66f562d6595d90b3b3feed2f,,"Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match.",romance,drama,comedy,european,,,,,,tm854876,IT,,,,,,,2020,90,Out Of My League,MOVIE,6.1,,,,,,
66f562d6595d90b3b3feed30,,"Photographer Estevan Oriol and artist Mister Cartoon turned their Chicano roots into gritty art, impacting street culture, hip hop and beyond.",documentation,,,,,,,,,tm882887,US,AR,,,,,,2020,92,LA Originals,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feed31,,Painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.,thriller,,,,,,,,,tm473601,AR,,,,,,,2019,92,The Son,MOVIE,,,,,,,
66f562d6595d90b3b3feed32,,"What is anime? Through deep-dives with notable masterminds of this electrifying genre, this fast-paced documentary seeks to find the answers.",documentation,,,,,,,,,tm821164,US,JP,,,,,,2019,58,Enter the Anime,MOVIE,2.6,,,,,,
66f562d6595d90b3b3feed33,TV-MA,"To detail how drugs push people into risky — even deadly — behaviors, a former CIA analyst investigates the economics of six illicit substances.",crime,documentation,,,,,,,,ts250871,US,,,,,,,2020,44,The Business of Drugs,SHOW,7.2,,,,,,
66f562d6595d90b3b3feed34,,"Ramprasad's entire family gathers under one roof for 13 days after his death, to perform and observe the Hindu traditions and rituals called the tehrvi. During the course, the family’s dynamics, politics, and insecurities come out, and then they realise that the importance of people and things are only evident in retrospect.",drama,comedy,,,,,,,,tm840723,IN,,,,,,,2019,106,Ramprasad Ki Tehrvi,MOVIE,7.5,,,,,,
66f562d6595d90b3b3feed35,TV-MA,"Shot in isolation, this tragicomic anthology series features both dark and funny takes on how people strive to stay connected while staying apart.",drama,comedy,,,,,,,,ts243256,US,,,,,,,2020,20,Social Distance,SHOW,5.7,,,,,,
66f562d6595d90b3b3feed36,TV-14,"In 1890s Malacca, Li Lan finds herself in the afterlife and becomes mired in a mystery linked to the sinister, deceased son of a wealthy family.",drama,thriller,,,,,,,,ts224796,MY,TW,,,,,,2020,51,The Ghost Bride,SHOW,6.3,,,,,,
66f562d6595d90b3b3feed37,PG-13,A forensic analyst and an investigation officer are on a chase to hunt down a gruesome serial killer and crack one of the most famous cold cases in the history of their departments.,thriller,crime,,,,,,,,tm857051,IN,,,,,,,2020,134,Forensic,MOVIE,6.8,,,,,,
66f562d6595d90b3b3feed38,PG-13,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,thriller,crime,drama,,,,,,,tm458328,IN,,,,,,,2019,120,Badla,MOVIE,7.8,,,,,,
66f562d6595d90b3b3feed39,PG-13,Record-shattering Korean girl band BLACKPINK tell their story —  and detail the hard fought journey of the dreams and trials behind their meteoric rise.,documentation,music,,,,,,,,tm931330,KR,,,,,,,2020,79,BLACKPINK: Light Up the Sky,MOVIE,7.5,,,,,,
66f562d6595d90b3b3feed3a,TV-MA,"An unflinching exploration of Argentina's infamous soccer ""barra bravas,"" bare torso-ed soccer fans feared by the public and even police responsible for fatalities at soccer matches.",thriller,crime,drama,,,,,,,ts105608,AR,,,,,,,2020,41,Puerta 7,SHOW,5.6,,,,,,
66f562d6595d90b3b3feed3b,,A family man struggles to keep his family happy and united when his son is suddenly diagnosed with Sickle Cell Disease. He must raise funds to care for his sick child.,drama,,,,,,,,,tm1005077,,,,,,,,2020,106,Strain,MOVIE,5.6,,,,,,
66f562d6595d90b3b3feed3c,,"Peer into the lives of young Singaporeans as they defy expectations and traverse the tricky terrain of career, romance and family.",reality,,,,,,,,,ts222980,US,,,,,,,2019,40,Singapore Social,SHOW,4.9,,,,,,
66f562d6595d90b3b3feed3d,,Follows a mother's tireless crusade to jail her daughter's murderer after Mexico's justice system failed to do so.,crime,documentation,,,,,,,,tm944631,MX,,,,,,,2020,109,The Three Deaths of Marisela Escobedo,MOVIE,8.1,,,,,,
66f562d6595d90b3b3feed3e,TV-MA,Famous comedian Gad Elmaleh moves to LA to reconnect with his son and must learn to live without the celebrity perks he's accustomed to in France.,comedy,,,,,,,,,ts89315,FR,,,,,,,2019,30,Huge in France,SHOW,6.8,,,,,,
66f562d6595d90b3b3feed3f,TV-MA,This docuseries follows the 2011 sexual assault case involving French politician Dominique Strauss-Kahn,documentation,crime,,,,,,,,ts269157,FR,,,,,,,2020,49,Room 2806: The Accusation,SHOW,7,,,,,,
66f562d6595d90b3b3feed40,,"Shuhei is leading a tough life. His alcoholic mother Akiko can only hook up with bad guys and order Shuhei to go get money from his disapproving grandparents instead of going to school. Except raising the little half-sister, his rock-bottom life seems to have no end.",drama,,,,,,,,,tm889200,JP,,,,,,,2020,127,MOTHER,MOVIE,,,,,,,
66f562d6595d90b3b3feed41,PG-13,"This is the story of Alice Junior, a transgender girl full of life, who wants to give her first kiss, but first, she just wants to be who she really is.",romance,animation,comedy,drama,,,,,,tm823302,BR,,,,,,,2019,90,Alice Júnior,MOVIE,6.8,,,,,,
66f562d6595d90b3b3feed42,R,"After rescuing Daniel from the terrorist Black Mask Organization, the team uncovers plans for a deadly bomb set to detonate in 36 hours that threatens world order. With no time to recover, Daniel must throw his life back on the line as he and his elite team of soldiers race against time to find the bomb and defeat their enemy once and for all. Outnumbered and overmatched, each soldier must find their inner strength and skill to overcome insurmountable odds.",action,war,,,,,,,,tm847623,US,,,,,,,2020,103,Rogue Warfare: Death of a Nation,MOVIE,3.4,,,,,,
66f562d6595d90b3b3feed43,,"The ventriloquist, Jeff Dunham, taped his second Netflix special in his hometown of Dallas, TX in the American Airlines Center. He returns with his normal cast of characters including Walter, Bubba J, Peanut, José Jalapeño on a Stick, Achmed the Dead Terrorist, and one of his newest additions Larry, a high strung, chain-smoking, on-again, off-again personal adviser to the President.",comedy,,,,,,,,,tm832843,US,,,,,,,2019,58,Jeff Dunham: Beside Himself,MOVIE,6.9,,,,,,
66f562d6595d90b3b3feed44,,"The third and final instalment in the Burnout trilogy. This time, the road leads through Norway, to Sweden, Denmark and finally Germany to race on the famous racing track, Nürburgring.",action,comedy,european,,,,,,,tm375446,DE,NO,,,,,,2020,100,Asphalt Burning,MOVIE,5.1,,,,,,
66f562d6595d90b3b3feed45,,"Olivia, an undocumented Filipina immigrant paranoid about deportation works as a caregiver to a Russian-Jewish grandmother in Brighton Beach, Brooklyn, NY. When the man she’s secretly paying for a green card marriage backs out, she becomes involved with a slaughterhouse worker who is unaware that she’s a trans woman.",drama,,,,,,,,,tm822832,PH,US,,,,,,2020,95,Lingua Franca,MOVIE,6.5,,,,,,
66f562d6595d90b3b3feed46,TV-MA,"Depicts the life and loves of Venezuelan Gen. Simón Bolívar, who helped liberate several Latin American countries from Spain.",romance,action,drama,,,,,,,ts103935,CO,,,,,,,2019,52,Bolívar: Una lucha admirable,SHOW,7.3,,,,,,
66f562d6595d90b3b3feed47,,"Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her parents and get them to fund a long-desired chef training in New York. He tries to rip off the rich daughter to finance his first professional boxing match. Their plans soon develop into emotional chaos that challenges everything the two believe to know about money, career and love.",romance,comedy,,,,,,,,tm849407,DE,,,,,,,2020,113,Isi & Ossi,MOVIE,6.4,,,,,,
66f562d6595d90b3b3feed48,TV-MA,"Two nefarious schemes taking place 10 years apart entangle a dauntless triad member, who must break out of prison to rescue a loved one.",crime,drama,thriller,action,,,,,,ts223084,TW,,,,,,,2019,56,Nowhere Man,SHOW,5.6,,,,,,
66f562d6595d90b3b3feed49,,"Ellie tries to mend her marriage with her husband Marcus after a brief encounter with an old friend, David, only to find that David is more dangerous and unstable than she'd realized.",thriller,,,,,,,,,tm898759,US,,,,,,,2020,89,Fatal Affair,MOVIE,,,,,,,
66f562d6595d90b3b3feed4a,,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage -- numbers from his debut LP, ""Sing to Me Instead.""",documentation,music,,,,,,,,tm889390,US,,,,,,,2020,85,Ben Platt: Live from Radio City Music Hall,MOVIE,,,,,,,
66f562d6595d90b3b3feed4b,,"Memo lives on a remote Chilean sheep farm, hiding a beautiful singing voice from the outside world. A recluse with a glittery flair, he can't stop dwelling on the past, but what will happen once someone finally listens?",drama,,,,,,,,,tm889018,CL,,,,,,,2020,91,Nobody Knows I'm Here,MOVIE,,,,,,,
66f562d6595d90b3b3feed4c,TV-MA,A police detective who loses everything to a criminal organization seeks payback when he gains special abilities through biotechnology.,crime,thriller,scifi,drama,action,,,,,ts224198,KR,,,,,,,2020,60,Rugal,SHOW,,,,,,,
66f562d6595d90b3b3feed4d,,Alice and Niklas are a young couple who's biggest wish is to have a child of their own. After several failed attempts they decide to go on a holiday in Sardinia to clear their minds. There they meet a family from Austria that seems to have everything they ever wished for. But appearances can be deceiving...,drama,,,,,,,,,tm946604,AT,,,,,,,2020,94,What We Wanted,MOVIE,5.9,,,,,,
66f562d6595d90b3b3feed4e,TV-MA,The story about Argentinian boxer Carlos Monzón in his career and life in prison.,crime,drama,history,sport,,,,,,ts100354,AR,,,,,,,2019,45,Monzón: A Knockout Blow,SHOW,7.9,,,,,,
66f562d6595d90b3b3feed4f,,"In April 1991, Detlev Rohwedder, the head of Treuhand, the East German Privatization and Restructuring Agency, was assassinated in Dusseldorf. This documentary details the strange evidence recovered.",crime,documentation,,,,,,,,ts254817,DE,,,,,,,2020,43,A Perfect Crime,SHOW,7.3,,,,,,
66f562d6595d90b3b3feed50,,"Based on the life of Keshav Thackeray, an Indian politician who is also known as Balasaheb Thackeray.",drama,history,action,,,,,,,tm450375,IN,,,,,,,2019,139,Thackeray,MOVIE,5.3,,,,,,
66f562d6595d90b3b3feed51,,"Four couples attend a spiritual retreat in the Caribbean to safe their relationships. They have to overcome the tests set by 2 unusual love gurus, and fight for their own lives, which wasn't part of the plan.",comedy,european,,,,,,,,tm954303,ES,CO,,,,,,2020,90,Ni de coña,MOVIE,2.8,,,,,,
66f562d6595d90b3b3feed52,,"Mario, an exemplary man, lives in a village on the Galician coast. In the old people’s home, where he works as a nurse, everyone appreciates him. When the best known narco in the area, Antonio Padín, recently released from prison, enters the residence, Mario tries to make Antonio feel at home.  Now, Padín's two sons, Kike and Toño, are in charge of the family business. The failure of an operation will put Kike in jail and cause them to owe a large debt to a Colombian supplier. Toño will turn to the nurse to try to convince his father to assume the debt. But Mario has his own plans.",thriller,european,,,,,,,,tm452962,FR,ES,US,,,,,2019,107,Eye for an Eye,MOVIE,,,,,,,
66f562d6595d90b3b3feed53,,"Based on the love story of a couple spanning 25 years and told through the lens of their spunky teenage daughter Aisha Chaudhary, who was diagnosed with pulmonary fibrosis.",drama,romance,family,,,,,,,tm493511,IN,,,,,,,2019,143,The Sky Is Pink,MOVIE,7.5,,,,,,
66f562d6595d90b3b3feed54,,"""King of Bollywood"" Shah Rukh Khan opens up about his rise to fame, his family and his billions of fans as he and Dave meet up in Mumbai and New York.",,,,,,,,,,tm885470,,,,,,,,2019,61,My Next Guest with David Letterman and Shah Rukh Khan,MOVIE,,,,,,,
66f562d6595d90b3b3feed55,,Chris D'Elia takes the stage in Minneapolis to offer his thoughts on everything from self-censorship to problematic dolphins to lame mutant powers.,comedy,,,,,,,,,tm881891,US,,,,,,,2020,55,Chris D'Elia: No Pain,MOVIE,5.9,,,,,,
66f562d6595d90b3b3feed56,,The story of a television reporter in Mathura who falls in love with a headstrong woman.,romance,drama,comedy,,,,,,,tm460815,IN,,,,,,,2019,126,Luka Chuppi,MOVIE,6.3,,,,,,
66f562d6595d90b3b3feed57,,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,thriller,,,,,,,,,tm883113,BE,FR,,,,,,2020,80,Earth and Blood,MOVIE,,,,,,,
66f562d6595d90b3b3feed58,R,A young man who committed a homicide deals with the repercussions of his action.,drama,,,,,,,,,tm880059,US,,,,,,,2020,121,All Day and a Night,MOVIE,5.9,,,,,,
66f562d6595d90b3b3feed59,,A 12-year old girl - Ekah (Faith Fidel) is inspired by the story of the youngest Noble Peace Prize Winner - Malala Yousafzai's. She is determined to go to school in a village of fisherman where the education of a girl child is considered to be a taboo. Her burning drive and determination to break this old adage gets her embroiled with her father's - Solomon (Kang Quintus) past experience with girl child education.,drama,,,,,,,,,tm998899,CM,,,,,,,2020,142,The Fisherman's Diary,MOVIE,6.4,,,,,,
66f562d6595d90b3b3feed5a,TV-MA,"Two live performances, one in English and one in Spanish. No matter the language, Felipe Esparza is muy muy.",comedy,,,,,,,,,ts253288,US,,,,,,,2020,62,Felipe Esparza: Bad Decisions,SHOW,5.4,,,,,,
66f562d6595d90b3b3feed5b,PG-13,"After surviving an IED explosion in combat overseas, a young soldier with the Army Motorcycle Unit is medically discharged with a broken back and leg. Against all odds he trains to make an impossible comeback as a motocross racer in order to support his family.",drama,sport,,,,,,,,tm474862,US,,,,,,,2019,95,Bennett's War,MOVIE,6,,,,,,
66f562d6595d90b3b3feed5c,,"Dreams and reality collide as a young woman navigates a tumultuous relationship amid rising social tensions, protests and tragedies in Paris.",drama,european,,,,,,,,tm372035,FR,,,,,,,2019,83,Paris Is Us,MOVIE,4.6,,,,,,
66f562d6595d90b3b3feed5d,,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown.",horror,thriller,drama,crime,,,,,,tm449590,US,,,,,,,2019,85,Rattlesnake,MOVIE,4.6,,,,,,
66f562d6595d90b3b3feed5e,,A bigamist with one family in Buenos Aires and the other in Mar del Plata sees his life turned upside down when his wives discover what he has hidden from them for so many years and unite to take revenge.,comedy,,,,,,,,,tm849251,AR,,,,,,,2020,108,So Much Love to Give,MOVIE,,,,,,,
66f562d6595d90b3b3feed5f,TV-MA,"In 1994, Mexican presidential candidate Luis Donaldo Colosio's assassination sends his dying widow racing to uncover who did it.",war,crime,drama,thriller,,,,,,ts89340,MX,,,,,,,2019,37,Crime Diaries: The Candidate,SHOW,7.5,,,,,,
66f562d6595d90b3b3feed60,,"Between scenes from his concert in São Paulo's oft-inaccessible Theatro Municipal, rapper and activist Emicida celebrates the rich legacy of Black Brazilian culture.",music,documentation,,,,,,,,tm975765,BR,,,,,,,2020,89,Emicida: AmarElo - It's All for Yesterday,MOVIE,8.5,,,,,,
66f562d6595d90b3b3feed61,,"While crafting his Grammy-nominated album ""Astroworld,"" Travis Scott juggles controversy, fatherhood and career highs in this intimate documentary.",music,documentation,,,,,,,,tm827640,US,,,,,,,2019,85,Travis Scott: Look Mom I Can Fly,MOVIE,6.3,,,,,,
66f562d6595d90b3b3feed62,,"Comedian Tom Papa takes on body image issues, social media, pets, Staten Island, the ""old days"" and more in a special from his home state of New Jersey.",comedy,,,,,,,,,tm850454,US,,,,,,,2020,60,Tom Papa: You're Doing Great!,MOVIE,7.2,,,,,,
66f562d6595d90b3b3feed63,TV-G,"Home cooks compete to transform leftovers into delicious creations, finding ways to give old leftovers new life, all in the hopes of winning a $10,000 prize.",reality,,,,,,,,,ts270439,US,,,,,,,2020,36,Best Leftovers Ever!,SHOW,5.6,,,,,,
66f562d6595d90b3b3feed64,,"Comedian and Trump lip-synching sensation Sarah Cooper tackles politics, race and other light topics in a sketch special packed with celebrity guests.",comedy,,,,,,,,,tm947555,US,,,,,,,2020,49,Sarah Cooper: Everything's Fine,MOVIE,5.5,,,,,,
66f562d6595d90b3b3feed65,,"Some of the world's most majestic birds display delightfully captivating mating rituals, from flashy dancing to flaunting their colorful feathers.",documentation,,,,,,,,,tm835305,US,,,,,,,2019,51,Dancing with the Birds,MOVIE,,,,,,,
66f562d6595d90b3b3feed66,,"A young woman of the Tarahumara, well-known for their extraordinary long distance running abilities, wins ultramarathons seemingly out of nowhere despite running in sandals.",documentation,,,,,,,,,tm843944,MX,,,,,,,2019,28,"Lorena, Light-footed Woman",MOVIE,,,,,,,
66f562d6595d90b3b3feed67,TV-MA,A remote village becomes the arena of a breathless battle when an undead East India Company officer and his battalion of zombie redcoats attack a squad of modern-day soldiers.,action,horror,thriller,,,,,,,ts217356,IN,,,,,,,2020,47,Betaal,SHOW,5.4,,,,,,
66f562d6595d90b3b3feed68,,Thriller about a family whose ties are put to the test when the patriarch’s wife dies.,thriller,drama,,,,,,,,tm460259,AR,CA,CL,,,,,2019,113,Blood Will Tell,MOVIE,6.1,,,,,,
66f562d6595d90b3b3feed69,,Down-and-out musician Bastian battles the blues as he returns home for Christmas and encounters a series of not-so-cheery surprises.,drama,comedy,,,,,,,,ts256898,DE,,,,,,,2020,45,Over Christmas,SHOW,,,,,,,
66f562d6595d90b3b3feed6a,,Brave Blue World is a documentary that paints an optimistic picture of how humanity is adopting new technologies and innovations to re-think how water is managed.,documentation,,,,,,,,,tm879609,GB,CA,,,,,,2019,50,Brave Blue World,MOVIE,6.7,,,,,,
66f562d6595d90b3b3feed6b,,"In each episode of flirtations and fails, one real-life single navigates five blind dates. The mission: Find one match worthy of a second date.",reality,romance,,,,,,,,ts88336,US,,,,,,,2019,30,Dating Around,SHOW,6.3,,,,,,
66f562d6595d90b3b3feed6c,,"Soni, a young policewoman in Delhi, and her superintendent, Kalpana, have collectively taken on a growing crisis of violent crimes against women. However, their alliance suffers a major setback when Soni is transferred out for alleged misconduct on duty.",crime,drama,,,,,,,,tm426630,IN,,,,,,,2019,97,Soni,MOVIE,7.1,,,,,,
